,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,open_url,artist_name,title
727,0.462,0.32,9,-11.196,1,0.0298,0.0119,0.000251,0.0967,0.566,129.369,audio_features,5HU3KDpJqqqmV9AWoBHToc,spotify:track:5HU3KDpJqqqmV9AWoBHToc,https://api.spotify.com/v1/tracks/5HU3KDpJqqqmV9AWoBHToc,https://api.spotify.com/v1/audio-analysis/5HU3KDpJqqqmV9AWoBHToc,219467,4,https://open.spotify.com/track/5HU3KDpJqqqmV9AWoBHToc,Michael Bloomfield,I Am A Pilgrim
728,0.789,0.757,11,-9.232,1,0.215,0.0088,0.00696,0.625,0.525,97.641,audio_features,6jaj4k0LwFLy1q54TXZZpZ,spotify:track:6jaj4k0LwFLy1q54TXZZpZ,https://api.spotify.com/v1/tracks/6jaj4k0LwFLy1q54TXZZpZ,https://api.spotify.com/v1/audio-analysis/6jaj4k0LwFLy1q54TXZZpZ,235467,4,https://open.spotify.com/track/6jaj4k0LwFLy1q54TXZZpZ,Erick Sermon,Stay Real
729,0.274,0.573,7,-7.881,1,0.0391,0.0604,1.2e-06,0.537,0.223,126.319,audio_features,4wiv0itDHcgSB8IjOxn4SA,spotify:track:4wiv0itDHcgSB8IjOxn4SA,https://api.spotify.com/v1/tracks/4wiv0itDHcgSB8IjOxn4SA,https://api.spotify.com/v1/audio-analysis/4wiv0itDHcgSB8IjOxn4SA,510726,3,https://open.spotify.com/track/4wiv0itDHcgSB8IjOxn4SA,Shriekback,Reason With The Beast
730,0.888,0.525,11,-12.418,0,0.239,0.0238,0.00175,0.149,0.438,106.028,audio_features,5clLTbjYiMS8fhtrXQx8RB,spotify:track:5clLTbjYiMS8fhtrXQx8RB,https://api.spotify.com/v1/tracks/5clLTbjYiMS8fhtrXQx8RB,https://api.spotify.com/v1/audio-analysis/5clLTbjYiMS8fhtrXQx8RB,262800,4,https://open.spotify.com/track/5clLTbjYiMS8fhtrXQx8RB,Capital Tax,Givin' It Back
731,0.528,0.0591,4,-27.726,1,0.0459,0.992,0.973,0.101,0.246,128.232,audio_features,2diCZXC0Cjyv4xqByCHkmK,spotify:track:2diCZXC0Cjyv4xqByCHkmK,https://api.spotify.com/v1/tracks/2diCZXC0Cjyv4xqByCHkmK,https://api.spotify.com/v1/audio-analysis/2diCZXC0Cjyv4xqByCHkmK,137998,4,https://open.spotify.com/track/2diCZXC0Cjyv4xqByCHkmK,Otis Spann,Spann's Boogie
732,0.415,0.781,1,-6.947,1,0.0357,0.00401,0.0,0.126,0.261,142.966,audio_features,5xyACR2lzIyzFepF4qlAas,spotify:track:5xyACR2lzIyzFepF4qlAas,https://api.spotify.com/v1/tracks/5xyACR2lzIyzFepF4qlAas,https://api.spotify.com/v1/audio-analysis/5xyACR2lzIyzFepF4qlAas,215400,4,https://open.spotify.com/track/5xyACR2lzIyzFepF4qlAas,Alan Silvestri,Not Meant To Be Found
733,0.461,0.936,9,-5.296,1,0.0678,0.0249,8.63e-06,0.222,0.484,184.184,audio_features,0n7d3no0cHnsnkgfFzDuj4,spotify:track:0n7d3no0cHnsnkgfFzDuj4,https://api.spotify.com/v1/tracks/0n7d3no0cHnsnkgfFzDuj4,https://api.spotify.com/v1/audio-analysis/0n7d3no0cHnsnkgfFzDuj4,243507,4,https://open.spotify.com/track/0n7d3no0cHnsnkgfFzDuj4,Jimmy Witherspoon,I'm Just Wonderin' Part 2
734,0.61,0.523,0,-5.716,0,0.0292,0.745,1.11e-05,0.146,0.722,121.061,audio_features,52A5q2qtaBqguQalSAqaxC,spotify:track:52A5q2qtaBqguQalSAqaxC,https://api.spotify.com/v1/tracks/52A5q2qtaBqguQalSAqaxC,https://api.spotify.com/v1/audio-analysis/52A5q2qtaBqguQalSAqaxC,243720,4,https://open.spotify.com/track/52A5q2qtaBqguQalSAqaxC,Fredi,Laula kanssain
735,0.111,0.114,5,-22.577,1,0.0436,0.904,0.986,0.0957,0.0972,92.646,audio_features,0NtkoVSkVKRmybx0Vau21E,spotify:track:0NtkoVSkVKRmybx0Vau21E,https://api.spotify.com/v1/tracks/0NtkoVSkVKRmybx0Vau21E,https://api.spotify.com/v1/audio-analysis/0NtkoVSkVKRmybx0Vau21E,214000,3,https://open.spotify.com/track/0NtkoVSkVKRmybx0Vau21E,Finntroll,Grottans Barn
736,0.633,0.754,8,-6.495,1,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,audio_features,2skmOCFU64Bg7Ytkgwliwe,spotify:track:2skmOCFU64Bg7Ytkgwliwe,https://api.spotify.com/v1/tracks/2skmOCFU64Bg7Ytkgwliwe,https://api.spotify.com/v1/audio-analysis/2skmOCFU64Bg7Ytkgwliwe,218707,4,https://open.spotify.com/track/2skmOCFU64Bg7Ytkgwliwe,Sister Hazel,Vacation Rain (Album)
737,0.633,0.754,8,-6.495,1,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,audio_features,2skmOCFU64Bg7Ytkgwliwe,spotify:track:2skmOCFU64Bg7Ytkgwliwe,https://api.spotify.com/v1/tracks/2skmOCFU64Bg7Ytkgwliwe,https://api.spotify.com/v1/audio-analysis/2skmOCFU64Bg7Ytkgwliwe,218707,4,https://open.spotify.com/track/2skmOCFU64Bg7Ytkgwliwe,Sister Hazel,Cerilene
738,0.454,0.192,7,-19.988,1,0.0394,0.789,0.91,0.105,0.113,139.894,audio_features,4zo9N3uPLmzLTF7Kl6Q2vd,spotify:track:4zo9N3uPLmzLTF7Kl6Q2vd,https://api.spotify.com/v1/tracks/4zo9N3uPLmzLTF7Kl6Q2vd,https://api.spotify.com/v1/audio-analysis/4zo9N3uPLmzLTF7Kl6Q2vd,110354,4,https://open.spotify.com/track/4zo9N3uPLmzLTF7Kl6Q2vd,Ron Goodwin,The Milky Way
739,0.65,0.503,3,-10.452,1,0.201,0.532,8.27e-05,0.193,0.678,104.176,audio_features,2mi5L3NLTnllOcr7ylv3xS,spotify:track:2mi5L3NLTnllOcr7ylv3xS,https://api.spotify.com/v1/tracks/2mi5L3NLTnllOcr7ylv3xS,https://api.spotify.com/v1/audio-analysis/2mi5L3NLTnllOcr7ylv3xS,234581,3,https://open.spotify.com/track/2mi5L3NLTnllOcr7ylv3xS,Felix Slatkin/Concert Arts Symphonic Band,El Capitan (1998 Digital Remaster)
740,0.558,0.231,5,-11.436,0,0.0812,0.805,0.0,0.142,0.403,73.103,audio_features,0Rk9byjmZksAJX15onGns5,spotify:track:0Rk9byjmZksAJX15onGns5,https://api.spotify.com/v1/tracks/0Rk9byjmZksAJX15onGns5,https://api.spotify.com/v1/audio-analysis/0Rk9byjmZksAJX15onGns5,167493,4,https://open.spotify.com/track/0Rk9byjmZksAJX15onGns5,Eddie Cano,Teach Me Tonight (Album Version)
741,0.64,0.594,5,-9.677,1,0.064,0.675,3.36e-06,0.347,0.94,139.917,audio_features,08APCoBFVqnlnaEiLQxung,spotify:track:08APCoBFVqnlnaEiLQxung,https://api.spotify.com/v1/tracks/08APCoBFVqnlnaEiLQxung,https://api.spotify.com/v1/audio-analysis/08APCoBFVqnlnaEiLQxung,135253,4,https://open.spotify.com/track/08APCoBFVqnlnaEiLQxung,Don & Juan,Are You Putting Me On The Shelf
742,0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963,audio_features,156LzfvMNKuXuiot4uzhGD,spotify:track:156LzfvMNKuXuiot4uzhGD,https://api.spotify.com/v1/tracks/156LzfvMNKuXuiot4uzhGD,https://api.spotify.com/v1/audio-analysis/156LzfvMNKuXuiot4uzhGD,265480,4,https://open.spotify.com/track/156LzfvMNKuXuiot4uzhGD,Hanoi Rocks,No Comprimise_ No Regrets
743,0.645,0.734,4,-5.892,1,0.0266,0.139,0.000833,0.159,0.797,133.989,audio_features,0UotfxRXpJwpem9QheCD5a,spotify:track:0UotfxRXpJwpem9QheCD5a,https://api.spotify.com/v1/tracks/0UotfxRXpJwpem9QheCD5a,https://api.spotify.com/v1/audio-analysis/0UotfxRXpJwpem9QheCD5a,199947,4,https://open.spotify.com/track/0UotfxRXpJwpem9QheCD5a,Nestor Torres,This Side Of Paradise
744,0.734,0.577,8,-7.274,0,0.0415,0.441,8.26e-06,0.0481,0.796,117.228,audio_features,7syOOU937ZixNqBKW8T7Pp,spotify:track:7syOOU937ZixNqBKW8T7Pp,https://api.spotify.com/v1/tracks/7syOOU937ZixNqBKW8T7Pp,https://api.spotify.com/v1/audio-analysis/7syOOU937ZixNqBKW8T7Pp,257227,4,https://open.spotify.com/track/7syOOU937ZixNqBKW8T7Pp,Rod Piazza & The Mighty Flyers,She Made My Blood Run Cold
745,0.865,0.519,1,-5.803,1,0.159,0.357,0.0,0.211,0.669,92.718,audio_features,7cvop8FcQdqP6qfVmQLkdD,spotify:track:7cvop8FcQdqP6qfVmQLkdD,https://api.spotify.com/v1/tracks/7cvop8FcQdqP6qfVmQLkdD,https://api.spotify.com/v1/audio-analysis/7cvop8FcQdqP6qfVmQLkdD,235800,4,https://open.spotify.com/track/7cvop8FcQdqP6qfVmQLkdD,Rated R,Keepin It Real (Skit)
746,0.706,0.579,7,-6.76,1,0.0696,0.811,0.0,0.0486,0.913,124.337,audio_features,18VybIqykP4JW4FQAdrbQO,spotify:track:18VybIqykP4JW4FQAdrbQO,https://api.spotify.com/v1/tracks/18VybIqykP4JW4FQAdrbQO,https://api.spotify.com/v1/audio-analysis/18VybIqykP4JW4FQAdrbQO,160507,4,https://open.spotify.com/track/18VybIqykP4JW4FQAdrbQO,Line Renaud,Il Y A Des Anges
747,0.706,0.579,7,-6.76,1,0.0696,0.811,0.0,0.0486,0.913,124.337,audio_features,18VybIqykP4JW4FQAdrbQO,spotify:track:18VybIqykP4JW4FQAdrbQO,https://api.spotify.com/v1/tracks/18VybIqykP4JW4FQAdrbQO,https://api.spotify.com/v1/audio-analysis/18VybIqykP4JW4FQAdrbQO,160507,4,https://open.spotify.com/track/18VybIqykP4JW4FQAdrbQO,Line Renaud,Il N'Etait Pas Sentimental
748,0.725,0.543,6,-9.089,1,0.0387,0.28,0.475,0.113,0.415,140.051,audio_features,61jCFoNIuzQnc9UovuzNVW,spotify:track:61jCFoNIuzQnc9UovuzNVW,https://api.spotify.com/v1/tracks/61jCFoNIuzQnc9UovuzNVW,https://api.spotify.com/v1/audio-analysis/61jCFoNIuzQnc9UovuzNVW,151578,4,https://open.spotify.com/track/61jCFoNIuzQnc9UovuzNVW,Ashes to Ashes,Pass The Earplugs
749,0.316,0.354,7,-11.952,0,0.0326,0.959,0.884,0.133,0.0733,82.384,audio_features,3ynvysTZmTVH3z2g64tPJh,spotify:track:3ynvysTZmTVH3z2g64tPJh,https://api.spotify.com/v1/tracks/3ynvysTZmTVH3z2g64tPJh,https://api.spotify.com/v1/audio-analysis/3ynvysTZmTVH3z2g64tPJh,251080,3,https://open.spotify.com/track/3ynvysTZmTVH3z2g64tPJh,Kari Tapio,Syv\xc3\xa4 meri (Oceano)
750,0.314,0.967,4,-3.499,1,0.149,1.96e-05,0.000604,0.212,0.234,116.829,audio_features,1I0UDFEovjPX9EO7TvSkPU,spotify:track:1I0UDFEovjPX9EO7TvSkPU,https://api.spotify.com/v1/tracks/1I0UDFEovjPX9EO7TvSkPU,https://api.spotify.com/v1/audio-analysis/1I0UDFEovjPX9EO7TvSkPU,179413,3,https://open.spotify.com/track/1I0UDFEovjPX9EO7TvSkPU,It Dies Today,One the road (to Damnation)
751,0.748,0.786,10,-5.129,0,0.057,0.0226,5.54e-05,0.167,0.664,123.996,audio_features,6BwPstqf4RoRMbDidFWNxE,spotify:track:6BwPstqf4RoRMbDidFWNxE,https://api.spotify.com/v1/tracks/6BwPstqf4RoRMbDidFWNxE,https://api.spotify.com/v1/audio-analysis/6BwPstqf4RoRMbDidFWNxE,137419,4,https://open.spotify.com/track/6BwPstqf4RoRMbDidFWNxE,Sweet,Do It All Over Again
752,0.633,0.511,3,-10.381,1,0.0468,0.552,0.000192,0.0966,0.227,129.966,audio_features,3p7VmuO6oO4Alz6eYDG3Ft,spotify:track:3p7VmuO6oO4Alz6eYDG3Ft,https://api.spotify.com/v1/tracks/3p7VmuO6oO4Alz6eYDG3Ft,https://api.spotify.com/v1/audio-analysis/3p7VmuO6oO4Alz6eYDG3Ft,244553,4,https://open.spotify.com/track/3p7VmuO6oO4Alz6eYDG3Ft,You Should Go Ahead,Losing track
753,0.709,0.571,10,-13.25,1,0.039,0.247,0.014,0.114,0.779,124.739,audio_features,4kRMsLX7bJqjIfK44qJ9h6,spotify:track:4kRMsLX7bJqjIfK44qJ9h6,https://api.spotify.com/v1/tracks/4kRMsLX7bJqjIfK44qJ9h6,https://api.spotify.com/v1/audio-analysis/4kRMsLX7bJqjIfK44qJ9h6,225333,4,https://open.spotify.com/track/4kRMsLX7bJqjIfK44qJ9h6,DCX,Hold Me
754,0.771,0.88,8,-4.091,1,0.0857,0.162,1.41e-06,0.167,0.347,137.018,audio_features,3AOf6YEpxQ894FmrwI9k96,spotify:track:3AOf6YEpxQ894FmrwI9k96,https://api.spotify.com/v1/tracks/3AOf6YEpxQ894FmrwI9k96,https://api.spotify.com/v1/audio-analysis/3AOf6YEpxQ894FmrwI9k96,200387,4,https://open.spotify.com/track/3AOf6YEpxQ894FmrwI9k96,The Fontane Sisters,Seventeen (Digitally Remastered)
755,0.644,0.725,11,-11.162,0,0.0568,0.00153,0.00143,0.0513,0.851,135.392,audio_features,1zs2X0ytogQL9UzyUwzjPI,spotify:track:1zs2X0ytogQL9UzyUwzjPI,https://api.spotify.com/v1/tracks/1zs2X0ytogQL9UzyUwzjPI,https://api.spotify.com/v1/audio-analysis/1zs2X0ytogQL9UzyUwzjPI,303573,4,https://open.spotify.com/track/1zs2X0ytogQL9UzyUwzjPI,Hanoi Rocks,Mental Beat
756,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,0.779,124.974,audio_features,1jlKdNbOA90rjnt88GJnwO,spotify:track:1jlKdNbOA90rjnt88GJnwO,https://api.spotify.com/v1/tracks/1jlKdNbOA90rjnt88GJnwO,https://api.spotify.com/v1/audio-analysis/1jlKdNbOA90rjnt88GJnwO,234133,4,https://open.spotify.com/track/1jlKdNbOA90rjnt88GJnwO,Gustavo A. Santaolalla,La Vuelta
757,0.835,0.813,11,-6.851,0,0.0405,0.0201,0.709,0.0811,0.977,86.251,audio_features,6Ni3h1uOt42l150TuuUDGp,spotify:track:6Ni3h1uOt42l150TuuUDGp,https://api.spotify.com/v1/tracks/6Ni3h1uOt42l150TuuUDGp,https://api.spotify.com/v1/audio-analysis/6Ni3h1uOt42l150TuuUDGp,74285,4,https://open.spotify.com/track/6Ni3h1uOt42l150TuuUDGp,9th Wonder,Saved
758,0.499,0.815,4,-9.779,1,0.0409,0.665,0.0,0.332,0.921,133.814,audio_features,3KyOb9LT3DFLKYJKpoM9Xh,spotify:track:3KyOb9LT3DFLKYJKpoM9Xh,https://api.spotify.com/v1/tracks/3KyOb9LT3DFLKYJKpoM9Xh,https://api.spotify.com/v1/audio-analysis/3KyOb9LT3DFLKYJKpoM9Xh,120560,4,https://open.spotify.com/track/3KyOb9LT3DFLKYJKpoM9Xh,The Meatmen,Slum Goddess (Originally Performed by The Fugs)
759,0.507,0.702,9,-5.506,1,0.0284,0.348,8.06e-05,0.139,0.285,140.092,audio_features,4NcdSXmCndskIsEjYx2CuR,spotify:track:4NcdSXmCndskIsEjYx2CuR,https://api.spotify.com/v1/tracks/4NcdSXmCndskIsEjYx2CuR,https://api.spotify.com/v1/audio-analysis/4NcdSXmCndskIsEjYx2CuR,260483,4,https://open.spotify.com/track/4NcdSXmCndskIsEjYx2CuR,Vickie Winans,Stand Up and Praise Him
760,0.693,0.748,6,-7.011,1,0.0299,0.146,0.0,0.112,0.851,114.001,audio_features,07i9grlktadLuWDbfOwVTG,spotify:track:07i9grlktadLuWDbfOwVTG,https://api.spotify.com/v1/tracks/07i9grlktadLuWDbfOwVTG,https://api.spotify.com/v1/audio-analysis/07i9grlktadLuWDbfOwVTG,191168,4,https://open.spotify.com/track/07i9grlktadLuWDbfOwVTG,Point Of Grace,Amazing (LP Version)
761,0.604,0.801,11,-4.164,1,0.224,0.148,0.0,0.907,0.537,117.963,audio_features,2x8BlDYVnlD57KLrbqXcbq,spotify:track:2x8BlDYVnlD57KLrbqXcbq,https://api.spotify.com/v1/tracks/2x8BlDYVnlD57KLrbqXcbq,https://api.spotify.com/v1/audio-analysis/2x8BlDYVnlD57KLrbqXcbq,379840,4,https://open.spotify.com/track/2x8BlDYVnlD57KLrbqXcbq,Vanessa Bell Armstrong,Greater
762,0.502,0.837,1,-4.235,1,0.0489,0.17,1.48e-06,0.0884,0.22,135.893,audio_features,5dqMzg1wcwoiSsNbJIH3e6,spotify:track:5dqMzg1wcwoiSsNbJIH3e6,https://api.spotify.com/v1/tracks/5dqMzg1wcwoiSsNbJIH3e6,https://api.spotify.com/v1/audio-analysis/5dqMzg1wcwoiSsNbJIH3e6,210671,4,https://open.spotify.com/track/5dqMzg1wcwoiSsNbJIH3e6,Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,Everafter
763,0.84,0.707,2,-10.128,1,0.0641,0.562,0.0,0.492,0.94,127.388,audio_features,6TuFIhXpomBcMcxycOtmcz,spotify:track:6TuFIhXpomBcMcxycOtmcz,https://api.spotify.com/v1/tracks/6TuFIhXpomBcMcxycOtmcz,https://api.spotify.com/v1/audio-analysis/6TuFIhXpomBcMcxycOtmcz,158640,4,https://open.spotify.com/track/6TuFIhXpomBcMcxycOtmcz,Jean Corti,C'Etait Bien
764,0.796,0.675,8,-6.382,1,0.0916,0.0686,0.0,0.0286,0.935,148.104,audio_features,7KhQx2EJaZIPGsbMAjf4jg,spotify:track:7KhQx2EJaZIPGsbMAjf4jg,https://api.spotify.com/v1/tracks/7KhQx2EJaZIPGsbMAjf4jg,https://api.spotify.com/v1/audio-analysis/7KhQx2EJaZIPGsbMAjf4jg,213149,4,https://open.spotify.com/track/7KhQx2EJaZIPGsbMAjf4jg,Bob Marley & The Wailers,Smile Jamaica
765,0.832,0.545,9,-11.119,1,0.0502,0.04,0.000211,0.0801,0.779,127.615,audio_features,05lsXraQZAbxO86lRzdKYg,spotify:track:05lsXraQZAbxO86lRzdKYg,https://api.spotify.com/v1/tracks/05lsXraQZAbxO86lRzdKYg,https://api.spotify.com/v1/audio-analysis/05lsXraQZAbxO86lRzdKYg,175173,4,https://open.spotify.com/track/05lsXraQZAbxO86lRzdKYg,The Robert Cray Band,Bad Influence
766,0.78,0.572,0,-6.797,1,0.0951,0.0618,0.0,0.0495,0.695,100.999,audio_features,0YHBvFhfCJHyP5qfgtiX1o,spotify:track:0YHBvFhfCJHyP5qfgtiX1o,https://api.spotify.com/v1/tracks/0YHBvFhfCJHyP5qfgtiX1o,https://api.spotify.com/v1/audio-analysis/0YHBvFhfCJHyP5qfgtiX1o,263866,4,https://open.spotify.com/track/0YHBvFhfCJHyP5qfgtiX1o,Micachu,Just In Case
767,0.756,0.896,4,-6.27,0,0.343,0.0886,0.0,0.212,0.554,144.795,audio_features,2Eze2Yon4PQRtDehACJaN1,spotify:track:2Eze2Yon4PQRtDehACJaN1,https://api.spotify.com/v1/tracks/2Eze2Yon4PQRtDehACJaN1,https://api.spotify.com/v1/audio-analysis/2Eze2Yon4PQRtDehACJaN1,206897,4,https://open.spotify.com/track/2Eze2Yon4PQRtDehACJaN1,Eko Fresh,Hart(z) IV
768,0.785,0.572,2,-7.504,1,0.123,0.0598,0.0,0.218,0.49,100.016,audio_features,7mWFF4gPADjTQjC97CgFVt,spotify:track:7mWFF4gPADjTQjC97CgFVt,https://api.spotify.com/v1/tracks/7mWFF4gPADjTQjC97CgFVt,https://api.spotify.com/v1/audio-analysis/7mWFF4gPADjTQjC97CgFVt,235284,4,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,Deekline & Wizard,Baila Baila \x13 Vent Remix
769,0.45,0.883,5,-5.288,1,0.0464,0.00159,0.646,0.202,0.808,155.037,audio_features,5nK8sMqBDn9MsF3UgaO8dT,spotify:track:5nK8sMqBDn9MsF3UgaO8dT,https://api.spotify.com/v1/tracks/5nK8sMqBDn9MsF3UgaO8dT,https://api.spotify.com/v1/audio-analysis/5nK8sMqBDn9MsF3UgaO8dT,230827,4,https://open.spotify.com/track/5nK8sMqBDn9MsF3UgaO8dT,Coco Montoya,Gotta Mind To Travel
770,0.246,0.277,8,-7.66,1,0.0325,0.917,0.000185,0.112,0.097,145.149,audio_features,49vLtGNCdYsjiSM1Ugb8cs,spotify:track:49vLtGNCdYsjiSM1Ugb8cs,https://api.spotify.com/v1/tracks/49vLtGNCdYsjiSM1Ugb8cs,https://api.spotify.com/v1/audio-analysis/49vLtGNCdYsjiSM1Ugb8cs,255800,4,https://open.spotify.com/track/49vLtGNCdYsjiSM1Ugb8cs,RyanDan,Wind Beneath My Wings
771,0.275,0.288,0,-12.491,1,0.0375,0.615,0.000123,0.118,0.143,64.0,audio_features,2czmaRctigiKQIftPtQvHk,spotify:track:2czmaRctigiKQIftPtQvHk,https://api.spotify.com/v1/tracks/2czmaRctigiKQIftPtQvHk,https://api.spotify.com/v1/audio-analysis/2czmaRctigiKQIftPtQvHk,226613,4,https://open.spotify.com/track/2czmaRctigiKQIftPtQvHk,Nolwenn Leroy,Etre Une Femme
772,0.52,0.521,7,-10.847,1,0.0269,0.0314,0.00273,0.0535,0.388,83.887,audio_features,6v0BD2dTfhnHBMceXGbW7z,spotify:track:6v0BD2dTfhnHBMceXGbW7z,https://api.spotify.com/v1/tracks/6v0BD2dTfhnHBMceXGbW7z,https://api.spotify.com/v1/audio-analysis/6v0BD2dTfhnHBMceXGbW7z,344093,4,https://open.spotify.com/track/6v0BD2dTfhnHBMceXGbW7z,Arc Angels,Sent By Angels
773,0.722,0.842,5,-8.745,0,0.126,0.00955,8.45e-06,0.178,0.751,93.954,audio_features,69mFxANpGyq9s69LqH3d9G,spotify:track:69mFxANpGyq9s69LqH3d9G,https://api.spotify.com/v1/tracks/69mFxANpGyq9s69LqH3d9G,https://api.spotify.com/v1/audio-analysis/69mFxANpGyq9s69LqH3d9G,257973,4,https://open.spotify.com/track/69mFxANpGyq9s69LqH3d9G,Kashief Lindo,I Love Your Way
774,0.33,0.883,6,-8.22,0,0.0533,0.0013,0.0,0.359,0.832,100.842,audio_features,1XFG00rEeHaDIPOQv9LTYs,spotify:track:1XFG00rEeHaDIPOQv9LTYs,https://api.spotify.com/v1/tracks/1XFG00rEeHaDIPOQv9LTYs,https://api.spotify.com/v1/audio-analysis/1XFG00rEeHaDIPOQv9LTYs,88773,4,https://open.spotify.com/track/1XFG00rEeHaDIPOQv9LTYs,Descendents,I'm Not A Loser
775,0.633,0.351,0,-8.896,1,0.0506,0.00675,6.38e-05,0.108,0.913,139.335,audio_features,4svNZgdVZNtpWKbb7nsaLs,spotify:track:4svNZgdVZNtpWKbb7nsaLs,https://api.spotify.com/v1/tracks/4svNZgdVZNtpWKbb7nsaLs,https://api.spotify.com/v1/audio-analysis/4svNZgdVZNtpWKbb7nsaLs,149867,4,https://open.spotify.com/track/4svNZgdVZNtpWKbb7nsaLs,The Jam,Start!
776,0.419,0.711,0,-7.069,1,0.038,0.276,0.0,0.26,0.477,131.213,audio_features,1iFhvVbRzhSuVbFHbARHWM,spotify:track:1iFhvVbRzhSuVbFHbARHWM,https://api.spotify.com/v1/tracks/1iFhvVbRzhSuVbFHbARHWM,https://api.spotify.com/v1/audio-analysis/1iFhvVbRzhSuVbFHbARHWM,325827,3,https://open.spotify.com/track/1iFhvVbRzhSuVbFHbARHWM,John P. Kee,Encouraged
777,0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174,audio_features,1ru5R5iSawvuMELqKXxLjS,spotify:track:1ru5R5iSawvuMELqKXxLjS,https://api.spotify.com/v1/tracks/1ru5R5iSawvuMELqKXxLjS,https://api.spotify.com/v1/audio-analysis/1ru5R5iSawvuMELqKXxLjS,194760,4,https://open.spotify.com/track/1ru5R5iSawvuMELqKXxLjS,The Impressions,You'll Never Find
778,0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174,audio_features,1ru5R5iSawvuMELqKXxLjS,spotify:track:1ru5R5iSawvuMELqKXxLjS,https://api.spotify.com/v1/tracks/1ru5R5iSawvuMELqKXxLjS,https://api.spotify.com/v1/audio-analysis/1ru5R5iSawvuMELqKXxLjS,194760,4,https://open.spotify.com/track/1ru5R5iSawvuMELqKXxLjS,The Impressions,At The County Fair - Original
779,0.831,0.785,9,-5.112,1,0.0457,0.743,0.893,0.0543,0.918,97.565,audio_features,2XZaBz843U00YVkOJLHtGx,spotify:track:2XZaBz843U00YVkOJLHtGx,https://api.spotify.com/v1/tracks/2XZaBz843U00YVkOJLHtGx,https://api.spotify.com/v1/audio-analysis/2XZaBz843U00YVkOJLHtGx,153111,4,https://open.spotify.com/track/2XZaBz843U00YVkOJLHtGx,Andre Verchuren,Tra-La-La Musette
780,0.734,0.536,11,-4.686,1,0.0318,0.601,0.0,0.1,0.591,114.036,audio_features,5QEvnCNqeDyGlWtByBBjyp,spotify:track:5QEvnCNqeDyGlWtByBBjyp,https://api.spotify.com/v1/tracks/5QEvnCNqeDyGlWtByBBjyp,https://api.spotify.com/v1/audio-analysis/5QEvnCNqeDyGlWtByBBjyp,180227,4,https://open.spotify.com/track/5QEvnCNqeDyGlWtByBBjyp,Candy Lo,Ji Nian Pin
781,0.734,0.536,11,-4.686,1,0.0318,0.601,0.0,0.1,0.591,114.036,audio_features,5QEvnCNqeDyGlWtByBBjyp,spotify:track:5QEvnCNqeDyGlWtByBBjyp,https://api.spotify.com/v1/tracks/5QEvnCNqeDyGlWtByBBjyp,https://api.spotify.com/v1/audio-analysis/5QEvnCNqeDyGlWtByBBjyp,180227,4,https://open.spotify.com/track/5QEvnCNqeDyGlWtByBBjyp,Candy Lo,Qu Ni De Hun Li
782,0.734,0.536,11,-4.686,1,0.0318,0.601,0.0,0.1,0.591,114.036,audio_features,5QEvnCNqeDyGlWtByBBjyp,spotify:track:5QEvnCNqeDyGlWtByBBjyp,https://api.spotify.com/v1/tracks/5QEvnCNqeDyGlWtByBBjyp,https://api.spotify.com/v1/audio-analysis/5QEvnCNqeDyGlWtByBBjyp,180227,4,https://open.spotify.com/track/5QEvnCNqeDyGlWtByBBjyp,Candy Lo,Ma Zui
783,0.733,0.0929,1,-19.299,1,0.0375,0.673,0.659,0.0926,0.631,101.203,audio_features,5FOlfzgKy4H4GRPsXotaCa,spotify:track:5FOlfzgKy4H4GRPsXotaCa,https://api.spotify.com/v1/tracks/5FOlfzgKy4H4GRPsXotaCa,https://api.spotify.com/v1/audio-analysis/5FOlfzgKy4H4GRPsXotaCa,126041,4,https://open.spotify.com/track/5FOlfzgKy4H4GRPsXotaCa,Max Melvin,Someday
784,0.572,0.641,7,-4.798,1,0.0273,0.378,2.13e-06,0.127,0.939,139.972,audio_features,2hWuNsveCoIAF4g2xMTxWp,spotify:track:2hWuNsveCoIAF4g2xMTxWp,https://api.spotify.com/v1/tracks/2hWuNsveCoIAF4g2xMTxWp,https://api.spotify.com/v1/audio-analysis/2hWuNsveCoIAF4g2xMTxWp,201680,4,https://open.spotify.com/track/2hWuNsveCoIAF4g2xMTxWp,Noem\xc3\xad,Ser\xc3\xa1 cuando regreses
